id,cooperado,valor,hora,dispositivo_novo,chave_nova,classificacao,transacao_alta,score_risco
8083,212,5895,18,0,0,NORMAL,True,50
8084,477,4495,5,0,0,NORMAL,True,30
8085,230,1141,5,1,0,NORMAL,False,20
8086,463,2736,18,1,0,NORMAL,False,20
8087,277,5078,17,0,1,NORMAL,True,60
8088,222,2585,11,0,1,NORMAL,False,10
8089,132,8161,1,1,1,RISCO_ALTO,True,80
8090,477,9649,15,1,1,RISCO_ALTO,True,80
8091,441,7507,12,0,1,NORMAL,True,60
8092,310,229,16,1,0,NORMAL,False,20
8093,283,8488,3,0,0,NORMAL,True,50
8094,376,2255,15,0,1,NORMAL,False,10
8095,477,5909,17,1,0,RISCO_ALTO,True,70
8096,136,7516,21,1,0,RISCO_ALTO,True,70
8097,194,3688,8,1,0,NORMAL,True,50
8098,287,1485,2,0,0,NORMAL,False,0
8099,267,6882,11,1,1,RISCO_ALTO,True,80
8100,447,5449,3,1,1,RISCO_ALTO,True,80
8101,223,7991,12,0,1,NORMAL,True,60
8102,291,2194,22,0,0,NORMAL,False,20
8103,120,6132,14,1,1,RISCO_ALTO,True,80
8104,257,7468,1,1,0,RISCO_ALTO,True,70
8105,290,9648,12,1,0,RISCO_ALTO,True,70
8106,138,469,2,1,1,NORMAL,False,30
8107,284,5573,7,0,0,NORMAL,True,50
8108,123,7554,11,0,1,NORMAL,True,60
8109,268,6192,3,0,1,NORMAL,True,60
8110,265,6111,14,0,0,NORMAL,True,50
8111,292,9495,19,1,0,RISCO_ALTO,True,70
8112,434,5712,20,1,1,RISCO_ALTO,True,80
8113,387,4878,22,1,0,RISCO_MEDIO,True,70
8114,151,1289,9,0,1,NORMAL,False,10
8115,388,1574,17,1,0,NORMAL,False,20
8116,491,9931,17,1,1,RISCO_ALTO,True,80
8117,383,3595,9,0,0,NORMAL,True,30
8118,404,5989,0,0,0,NORMAL,True,50
8119,304,1094,2,1,0,NORMAL,False,20
8120,213,1927,8,0,0,NORMAL,False,0
8121,396,2699,10,1,0,NORMAL,False,20
8122,384,8139,2,1,0,RISCO_ALTO,True,70
8123,251,2859,18,1,0,NORMAL,False,20
8124,186,916,15,0,1,NORMAL,False,10
8125,436,2324,12,1,0,NORMAL,False,20
8126,495,4535,22,1,0,RISCO_MEDIO,True,70
8127,480,420,3,0,0,NORMAL,False,0
8128,447,5620,12,1,0,RISCO_ALTO,True,70
8129,242,6144,10,0,0,NORMAL,True,50
8130,359,859,0,1,1,NORMAL,False,30
8131,103,5651,21,0,1,NORMAL,True,60
8132,452,7536,2,0,0,NORMAL,True,50
8133,484,6840,4,1,0,RISCO_ALTO,True,70
8134,185,7662,13,0,0,NORMAL,True,50
8135,246,7430,0,1,0,RISCO_ALTO,True,70
8136,166,1723,22,1,0,NORMAL,False,40
8137,159,879,23,0,0,NORMAL,False,20
8138,134,497,12,0,0,NORMAL,False,0
8139,318,1464,1,0,0,NORMAL,False,0
8140,482,3803,19,0,1,NORMAL,True,40
8141,485,7542,23,1,0,RISCO_ALTO,True,90
8142,293,3106,15,0,1,NORMAL,True,40
8143,366,6632,23,0,0,RISCO_MEDIO,True,70
8144,311,9895,14,0,0,NORMAL,True,50
8145,177,7445,4,0,1,NORMAL,True,60
8146,416,735,5,1,1,NORMAL,False,30
8147,199,3543,16,1,1,NORMAL,True,60
8148,475,4874,19,1,1,NORMAL,True,60
8149,206,312,7,0,0,NORMAL,False,0
8150,197,1806,20,0,1,NORMAL,False,10
8151,259,9167,10,0,0,NORMAL,True,50
8152,415,6755,10,1,1,RISCO_ALTO,True,80
8153,332,9973,17,1,1,RISCO_ALTO,True,80
8154,133,4665,1,1,0,NORMAL,True,50
8155,265,8216,1,1,1,RISCO_ALTO,True,80
8156,371,7463,8,1,0,RISCO_ALTO,True,70
8157,500,10000,19,0,0,NORMAL,True,50
8158,497,3459,11,1,0,NORMAL,True,50
8159,240,7297,16,1,1,RISCO_ALTO,True,80
8160,197,6668,9,0,1,NORMAL,True,60
8161,373,2537,1,1,0,NORMAL,False,20
8162,390,5707,21,1,0,RISCO_ALTO,True,70
8163,198,8165,7,0,0,NORMAL,True,50
8164,455,6981,3,0,1,NORMAL,True,60
8165,420,8735,22,0,1,RISCO_MEDIO,True,80
8166,477,4475,7,0,0,NORMAL,True,30
8167,403,9571,19,0,0,NORMAL,True,50
8168,232,8885,1,0,0,NORMAL,True,50
8169,219,1410,4,0,0,NORMAL,False,0
8170,463,2004,12,0,1,NORMAL,False,10
8171,220,2139,11,0,0,NORMAL,False,0
8172,334,2330,14,1,0,NORMAL,False,20
8173,195,2541,18,0,0,NORMAL,False,0
8174,273,1532,0,0,0,NORMAL,False,0
8175,498,4381,16,0,0,NORMAL,True,30
8176,186,9886,10,0,0,NORMAL,True,50
8177,457,8162,12,1,0,RISCO_ALTO,True,70
8178,440,4753,5,0,1,NORMAL,True,40
8179,200,7146,22,1,1,RISCO_ALTO,True,100
8180,439,9547,0,0,0,NORMAL,True,50
8181,323,1415,7,1,1,NORMAL,False,30
8182,168,136,13,1,0,NORMAL,False,20
8183,247,3342,20,1,0,NORMAL,True,50
8184,219,1854,3,1,0,NORMAL,False,20
8185,260,3450,15,0,0,NORMAL,True,30
8186,102,5051,3,0,1,NORMAL,True,60
8187,116,7284,10,0,1,NORMAL,True,60
8188,157,2478,19,1,0,NORMAL,False,20
8189,434,1973,6,1,1,NORMAL,False,30
8190,201,6513,2,0,0,NORMAL,True,50
8191,294,1183,13,0,0,NORMAL,False,0
8192,420,8744,1,1,1,RISCO_ALTO,True,80
8193,220,8942,8,1,0,RISCO_ALTO,True,70
8194,367,2190,8,1,0,NORMAL,False,20
8195,330,5345,15,0,0,NORMAL,True,50
8196,116,9512,1,0,1,NORMAL,True,60
8197,328,674,17,1,1,NORMAL,False,30
8198,316,9368,2,0,1,NORMAL,True,60
8199,381,2131,13,0,0,NORMAL,False,0
8200,491,5856,22,1,0,RISCO_ALTO,True,90
8201,500,1685,14,1,1,NORMAL,False,30
8202,371,1822,19,1,0,NORMAL,False,20
8203,438,2363,0,0,1,NORMAL,False,10
8204,432,5968,15,1,0,RISCO_ALTO,True,70
8205,285,7325,10,1,0,RISCO_ALTO,True,70
8206,124,787,0,0,1,NORMAL,False,10
8207,126,3124,10,0,1,NORMAL,True,40
8208,448,9381,23,0,0,RISCO_MEDIO,True,70
8209,413,1867,19,1,1,NORMAL,False,30
8210,448,5793,11,1,0,RISCO_ALTO,True,70
8211,307,7683,20,0,0,NORMAL,True,50
8212,176,8600,22,1,1,RISCO_ALTO,True,100
8213,361,2320,14,1,1,NORMAL,False,30
8214,407,4880,20,1,0,NORMAL,True,50
8215,131,8317,11,0,0,NORMAL,True,50
8216,160,5862,19,0,0,NORMAL,True,50
8217,437,6445,23,0,0,RISCO_MEDIO,True,70
8218,499,7754,12,1,0,RISCO_ALTO,True,70
8219,221,6481,15,1,0,RISCO_ALTO,True,70
8220,149,8205,19,1,0,RISCO_ALTO,True,70
8221,343,8794,23,0,0,RISCO_MEDIO,True,70
8222,304,3271,6,0,1,NORMAL,True,40
8223,282,9413,21,0,0,NORMAL,True,50
8224,469,7636,14,1,0,RISCO_ALTO,True,70
8225,108,2235,18,0,0,NORMAL,False,0
8226,250,1115,3,1,0,NORMAL,False,20
8227,335,5848,5,1,0,RISCO_ALTO,True,70
8228,254,7332,21,0,0,NORMAL,True,50
8229,119,2327,15,1,0,NORMAL,False,20
8230,498,307,16,1,0,NORMAL,False,20
8231,492,2387,0,0,0,NORMAL,False,0
8232,126,7850,1,0,1,NORMAL,True,60
8233,150,6974,11,0,0,NORMAL,True,50
8234,483,9906,18,1,0,RISCO_ALTO,True,70
8235,406,9400,21,0,1,NORMAL,True,60
8236,496,2214,14,0,0,NORMAL,False,0
8237,342,8427,4,1,1,RISCO_ALTO,True,80
8238,448,9382,9,1,1,RISCO_ALTO,True,80
8239,355,8533,3,0,1,NORMAL,True,60
8240,112,7250,18,0,1,NORMAL,True,60
8241,408,3976,4,0,0,NORMAL,True,30
8242,457,6853,18,1,0,RISCO_ALTO,True,70
8243,178,7429,20,1,0,RISCO_ALTO,True,70
8244,485,9460,0,1,0,RISCO_ALTO,True,70
8245,404,615,5,1,0,NORMAL,False,20
8246,350,1639,4,0,0,NORMAL,False,0
8247,355,5451,21,1,1,RISCO_ALTO,True,80
8248,261,6628,17,0,1,NORMAL,True,60
8249,351,6237,7,0,1,NORMAL,True,60
8250,272,9082,11,1,1,RISCO_ALTO,True,80
8251,486,9137,12,1,0,RISCO_ALTO,True,70
8252,340,3996,23,0,0,RISCO_MEDIO,True,50
8253,452,2498,10,1,1,NORMAL,False,30
8254,121,5912,5,0,0,NORMAL,True,50
8255,378,5819,16,1,1,RISCO_ALTO,True,80
8256,179,596,16,0,1,NORMAL,False,10
8257,466,5724,1,1,0,RISCO_ALTO,True,70
8258,175,2002,16,0,1,NORMAL,False,10
8259,480,1666,8,0,1,NORMAL,False,10
8260,449,8881,14,1,1,RISCO_ALTO,True,80
8261,329,9867,23,1,0,RISCO_ALTO,True,90
8262,215,3710,14,1,0,NORMAL,True,50
8263,238,621,20,1,1,NORMAL,False,30
8264,346,2087,18,1,1,NORMAL,False,30
8265,239,6877,1,1,0,RISCO_ALTO,True,70
8266,266,6992,1,0,0,NORMAL,True,50
8267,331,6432,1,1,0,RISCO_ALTO,True,70
8268,408,2357,3,1,0,NORMAL,False,20
8269,363,7611,9,1,1,RISCO_ALTO,True,80
8270,466,4243,0,0,0,NORMAL,True,30
8271,487,6231,4,0,1,NORMAL,True,60
8272,185,9935,14,1,0,RISCO_ALTO,True,70
8273,373,9461,15,1,0,RISCO_ALTO,True,70
8274,135,1130,17,1,0,NORMAL,False,20
8275,166,9618,0,0,1,NORMAL,True,60
8276,176,7381,19,0,0,NORMAL,True,50
8277,129,3076,3,0,0,NORMAL,True,30
8278,354,3281,13,1,0,NORMAL,True,50
8279,386,7247,4,1,0,RISCO_ALTO,True,70
8280,214,9358,16,0,1,NORMAL,True,60
8281,451,9761,9,0,1,NORMAL,True,60
8282,401,9926,11,0,0,NORMAL,True,50
8283,366,599,23,0,0,NORMAL,False,20
8284,480,2213,11,1,0,NORMAL,False,20
8285,463,2033,11,0,0,NORMAL,False,0
8286,316,9116,6,0,1,NORMAL,True,60
8287,392,6153,18,0,1,NORMAL,True,60
8288,447,700,19,1,1,NORMAL,False,30
8289,216,4019,17,1,0,NORMAL,True,50
8290,369,2292,5,0,1,NORMAL,False,10
8291,132,43,17,0,0,NORMAL,False,0
8292,196,5345,12,1,1,RISCO_ALTO,True,80
8293,340,8489,18,0,1,NORMAL,True,60
8294,183,1215,12,1,0,NORMAL,False,20
8295,488,8383,22,0,0,RISCO_MEDIO,True,70
8296,458,9768,10,1,1,RISCO_ALTO,True,80
8297,179,905,11,1,1,NORMAL,False,30
8298,395,8628,12,1,0,RISCO_ALTO,True,70
8299,272,6808,5,0,0,NORMAL,True,50
8300,169,7562,9,0,1,NORMAL,True,60
8301,188,490,6,1,0,NORMAL,False,20
8302,356,8806,13,0,1,NORMAL,True,60
8303,421,6418,8,1,0,RISCO_ALTO,True,70
8304,331,7077,10,0,1,NORMAL,True,60
8305,312,2848,5,0,0,NORMAL,False,0
8306,319,6533,5,1,0,RISCO_ALTO,True,70
8307,239,9728,15,1,1,RISCO_ALTO,True,80
8308,111,5238,12,1,0,RISCO_ALTO,True,70
8309,263,2990,13,0,0,NORMAL,False,0
8310,493,2667,11,1,0,NORMAL,False,20
8311,184,7257,6,0,0,NORMAL,True,50
8312,243,8546,5,0,1,NORMAL,True,60
8313,114,9750,5,1,0,RISCO_ALTO,True,70
8314,130,7309,21,0,0,NORMAL,True,50
8315,346,265,19,1,1,NORMAL,False,30
8316,150,1859,6,1,1,NORMAL,False,30
8317,488,3771,8,1,1,NORMAL,True,60
8318,455,5538,23,1,0,RISCO_ALTO,True,90
8319,375,2678,11,1,1,NORMAL,False,30
8320,362,814,8,1,1,NORMAL,False,30
8321,235,2825,17,1,0,NORMAL,False,20
8322,490,6034,9,1,1,RISCO_ALTO,True,80
8323,376,7480,17,1,1,RISCO_ALTO,True,80
8324,127,2364,3,1,0,NORMAL,False,20
8325,144,5128,16,0,1,NORMAL,True,60
8326,310,3067,3,0,0,NORMAL,True,30
8327,391,3502,13,0,1,NORMAL,True,40
8328,230,1788,16,0,0,NORMAL,False,0
8329,412,7801,19,0,1,NORMAL,True,60
8330,114,3257,21,0,1,NORMAL,True,40
8331,212,348,0,0,1,NORMAL,False,10
8332,409,9663,6,1,0,RISCO_ALTO,True,70
8333,215,713,10,1,1,NORMAL,False,30
8334,219,7834,18,1,0,RISCO_ALTO,True,70
8335,183,7509,18,1,0,RISCO_ALTO,True,70
8336,218,7463,22,0,0,RISCO_MEDIO,True,70
8337,404,5582,9,0,0,NORMAL,True,50
8338,131,8957,3,1,1,RISCO_ALTO,True,80
8339,161,4924,9,1,1,NORMAL,True,60
8340,301,4431,1,1,0,NORMAL,True,50
8341,228,8762,3,0,0,NORMAL,True,50
8342,411,6154,11,0,1,NORMAL,True,60
8343,463,8131,17,0,0,NORMAL,True,50
8344,279,175,11,0,1,NORMAL,False,10
8345,454,849,22,1,0,NORMAL,False,40
8346,166,2618,16,1,1,NORMAL,False,30
8347,100,7054,5,0,0,NORMAL,True,50
8348,213,2207,23,1,1,NORMAL,False,50
8349,132,4183,4,0,1,NORMAL,True,40
8350,377,1632,12,0,0,NORMAL,False,0
8351,301,6862,1,1,0,RISCO_ALTO,True,70
8352,431,8449,9,1,0,RISCO_ALTO,True,70
8353,489,2196,14,1,1,NORMAL,False,30
8354,128,6818,14,1,0,RISCO_ALTO,True,70
8355,408,1090,19,0,1,NORMAL,False,10
8356,284,9941,3,1,0,RISCO_ALTO,True,70
8357,431,1168,13,1,0,NORMAL,False,20
8358,299,1583,17,0,1,NORMAL,False,10
8359,499,7322,1,1,1,RISCO_ALTO,True,80
8360,274,6797,12,1,1,RISCO_ALTO,True,80
8361,335,5815,3,0,1,NORMAL,True,60
8362,157,9369,10,1,1,RISCO_ALTO,True,80
8363,346,938,1,0,0,NORMAL,False,0
8364,326,8071,5,1,0,RISCO_ALTO,True,70
8365,144,9144,5,1,1,RISCO_ALTO,True,80
8366,417,8030,6,0,1,NORMAL,True,60
8367,480,6603,14,1,0,RISCO_ALTO,True,70
8368,102,1819,0,1,1,NORMAL,False,30
8369,195,4295,14,0,0,NORMAL,True,30
8370,493,2563,11,1,0,NORMAL,False,20
8371,461,3998,17,0,0,NORMAL,True,30
8372,299,8542,4,0,1,NORMAL,True,60
8373,370,560,3,1,1,NORMAL,False,30
8374,165,3087,7,0,1,NORMAL,True,40
8375,450,3825,22,0,1,RISCO_MEDIO,True,60
8376,191,3628,8,1,1,NORMAL,True,60
8377,318,6729,6,0,0,NORMAL,True,50
8378,313,8929,21,1,1,RISCO_ALTO,True,80
8379,449,4792,23,0,1,RISCO_MEDIO,True,60
8380,476,9771,5,1,0,RISCO_ALTO,True,70
8381,344,6670,13,0,0,NORMAL,True,50
8382,242,9592,8,0,1,NORMAL,True,60
8383,374,1678,10,0,0,NORMAL,False,0
8384,377,742,14,0,0,NORMAL,False,0
8385,318,535,12,1,0,NORMAL,False,20
8386,457,2402,6,0,0,NORMAL,False,0
8387,358,6366,23,1,1,RISCO_ALTO,True,100
8388,163,8787,15,1,1,RISCO_ALTO,True,80
8389,284,3835,23,0,1,RISCO_MEDIO,True,60
8390,107,6326,2,1,1,RISCO_ALTO,True,80
8391,483,8623,23,0,0,RISCO_MEDIO,True,70
8392,254,4013,3,1,1,NORMAL,True,60
8393,489,1471,14,0,1,NORMAL,False,10
8394,443,9437,3,0,1,NORMAL,True,60
8395,415,1964,2,0,0,NORMAL,False,0
8396,426,8199,13,0,1,NORMAL,True,60
8397,118,2514,18,1,1,NORMAL,False,30
8398,109,1531,7,0,1,NORMAL,False,10
8399,480,5973,5,1,0,RISCO_ALTO,True,70
8400,114,4966,13,0,1,NORMAL,True,40
8401,394,1970,2,1,1,NORMAL,False,30
8402,411,5317,22,0,1,RISCO_MEDIO,True,80
8403,478,9929,11,0,1,NORMAL,True,60
8404,132,5265,13,1,1,RISCO_ALTO,True,80
8405,156,2490,18,1,1,NORMAL,False,30
8406,327,5608,21,1,0,RISCO_ALTO,True,70
8407,298,5980,13,0,0,NORMAL,True,50
8408,380,2583,13,0,1,NORMAL,False,10
8409,211,910,5,0,0,NORMAL,False,0
8410,400,8073,15,0,0,NORMAL,True,50
8411,143,9822,20,0,1,NORMAL,True,60
8412,406,2860,15,1,0,NORMAL,False,20
8413,363,6476,21,1,1,RISCO_ALTO,True,80
8414,463,5467,0,1,1,RISCO_ALTO,True,80
8415,264,2831,17,1,1,NORMAL,False,30
8416,152,4520,6,0,0,NORMAL,True,30
8417,286,8562,10,0,0,NORMAL,True,50
8418,457,1115,22,1,1,NORMAL,False,50
8419,323,243,5,0,1,NORMAL,False,10
8420,302,6734,19,1,1,RISCO_ALTO,True,80
8421,125,9726,11,1,1,RISCO_ALTO,True,80
8422,500,2030,23,0,0,NORMAL,False,20
8423,460,2195,2,1,1,NORMAL,False,30
8424,378,7666,8,0,1,NORMAL,True,60
8425,385,9244,7,1,0,RISCO_ALTO,True,70
8426,451,812,8,1,1,NORMAL,False,30
8427,451,329,5,1,1,NORMAL,False,30
8428,234,8052,7,0,0,NORMAL,True,50
8429,142,9702,3,0,1,NORMAL,True,60
8430,412,6267,9,1,1,RISCO_ALTO,True,80
8431,159,1397,16,0,1,NORMAL,False,10
8432,470,4242,16,1,1,NORMAL,True,60
8433,142,5733,22,0,0,RISCO_MEDIO,True,70
8434,123,5832,0,1,1,RISCO_ALTO,True,80
8435,222,5049,11,1,1,RISCO_ALTO,True,80
8436,152,3577,0,1,0,NORMAL,True,50
8437,491,1478,11,1,1,NORMAL,False,30
8438,151,1298,2,1,0,NORMAL,False,20
8439,389,3027,5,1,1,NORMAL,True,60
8440,461,8258,20,1,0,RISCO_ALTO,True,70
8441,194,6751,12,0,1,NORMAL,True,60
8442,207,1272,16,0,1,NORMAL,False,10
8443,321,545,23,1,0,NORMAL,False,40
8444,439,7186,5,0,1,NORMAL,True,60
8445,394,5877,7,1,1,RISCO_ALTO,True,80
8446,486,3946,15,0,1,NORMAL,True,40
8447,424,9998,16,0,0,NORMAL,True,50
8448,297,7086,1,1,0,RISCO_ALTO,True,70
8449,125,6259,14,1,1,RISCO_ALTO,True,80
8450,460,3622,17,0,1,NORMAL,True,40
8451,218,2291,20,0,1,NORMAL,False,10
8452,370,7689,3,1,1,RISCO_ALTO,True,80
8453,104,9550,1,1,1,RISCO_ALTO,True,80
8454,382,6472,13,0,1,NORMAL,True,60
8455,383,769,3,1,1,NORMAL,False,30
8456,293,6373,1,0,0,NORMAL,True,50
8457,495,8685,3,0,0,NORMAL,True,50
8458,462,3672,0,0,1,NORMAL,True,40
8459,178,7430,10,0,0,NORMAL,True,50
8460,175,9092,15,1,0,RISCO_ALTO,True,70
8461,358,3925,15,1,1,NORMAL,True,60
8462,141,1268,15,1,1,NORMAL,False,30
8463,465,5165,2,1,0,RISCO_ALTO,True,70
8464,178,5873,22,1,0,RISCO_ALTO,True,90
8465,174,9398,6,0,1,NORMAL,True,60
8466,333,3760,23,1,1,RISCO_MEDIO,True,80
8467,214,6984,20,1,1,RISCO_ALTO,True,80
8468,247,5995,15,1,1,RISCO_ALTO,True,80
8469,389,4490,1,0,1,NORMAL,True,40
8470,197,9226,12,0,1,NORMAL,True,60
8471,352,2984,20,1,1,NORMAL,False,30
8472,482,9894,23,1,1,RISCO_ALTO,True,100
8473,274,9509,23,1,0,RISCO_ALTO,True,90
8474,492,8671,20,0,0,NORMAL,True,50
8475,259,2966,15,1,1,NORMAL,False,30
8476,159,7193,2,0,0,NORMAL,True,50
8477,226,4467,15,1,1,NORMAL,True,60
8478,138,3802,10,1,1,NORMAL,True,60
8479,453,1028,15,0,1,NORMAL,False,10
8480,386,9290,23,0,0,RISCO_MEDIO,True,70
8481,117,1029,4,1,1,NORMAL,False,30
8482,155,9535,12,0,0,NORMAL,True,50
8483,278,9108,6,1,1,RISCO_ALTO,True,80
8484,275,5195,17,1,1,RISCO_ALTO,True,80
8485,330,2481,19,1,0,NORMAL,False,20
8486,113,8666,4,1,1,RISCO_ALTO,True,80
8487,496,1642,15,0,0,NORMAL,False,0
8488,281,6143,9,1,0,RISCO_ALTO,True,70
8489,500,7891,23,0,0,RISCO_MEDIO,True,70
8490,264,8511,18,0,1,NORMAL,True,60
8491,430,7625,17,1,1,RISCO_ALTO,True,80
8492,445,891,6,1,1,NORMAL,False,30
8493,283,5333,4,0,1,NORMAL,True,60
8494,311,6322,11,0,1,NORMAL,True,60
8495,204,391,23,1,0,NORMAL,False,40
8496,116,4909,3,1,1,NORMAL,True,60
8497,360,5439,8,1,0,RISCO_ALTO,True,70
8498,316,5822,13,0,1,NORMAL,True,60
8499,193,7375,0,0,1,NORMAL,True,60
8500,314,5984,21,0,0,NORMAL,True,50
8501,151,885,21,1,1,NORMAL,False,30
8502,186,2674,16,0,1,NORMAL,False,10
8503,194,5520,16,1,1,RISCO_ALTO,True,80
8504,383,6187,3,0,1,NORMAL,True,60
8505,151,8536,16,0,1,NORMAL,True,60
8506,196,559,10,0,1,NORMAL,False,10
8507,422,2059,5,1,1,NORMAL,False,30
8508,479,514,3,0,1,NORMAL,False,10
8509,446,8600,19,0,0,NORMAL,True,50
8510,218,36,21,0,0,NORMAL,False,0
8511,117,5329,21,1,1,RISCO_ALTO,True,80
8512,130,2009,19,1,0,NORMAL,False,20
8513,145,7843,12,0,0,NORMAL,True,50
8514,129,444,20,0,1,NORMAL,False,10
8515,382,7047,13,0,0,NORMAL,True,50
8516,162,2713,11,0,1,NORMAL,False,10
8517,460,1989,23,0,1,NORMAL,False,30
8518,222,3488,11,0,1,NORMAL,True,40
8519,244,5933,20,1,0,RISCO_ALTO,True,70
8520,145,6448,3,1,0,RISCO_ALTO,True,70
8521,275,1694,14,1,1,NORMAL,False,30
8522,118,728,21,0,0,NORMAL,False,0
8523,158,2731,8,0,0,NORMAL,False,0
8524,316,6844,9,1,0,RISCO_ALTO,True,70
8525,484,5326,11,1,1,RISCO_ALTO,True,80
8526,323,872,1,1,0,NORMAL,False,20
8527,447,3259,6,1,0,NORMAL,True,50
8528,223,1265,0,0,0,NORMAL,False,0
8529,149,9988,17,1,1,RISCO_ALTO,True,80
8530,452,5658,11,0,1,NORMAL,True,60
8531,449,8721,14,0,1,NORMAL,True,60
8532,236,4575,21,0,0,NORMAL,True,30
8533,457,4869,12,0,0,NORMAL,True,30
8534,217,4980,1,0,0,NORMAL,True,30
8535,146,6234,10,0,1,NORMAL,True,60
8536,448,7997,13,1,0,RISCO_ALTO,True,70
8537,385,9510,11,1,0,RISCO_ALTO,True,70
8538,211,7893,9,0,1,NORMAL,True,60
8539,450,1941,8,1,0,NORMAL,False,20
8540,106,1958,18,1,0,NORMAL,False,20
8541,352,941,6,0,1,NORMAL,False,10
8542,197,2995,18,1,0,NORMAL,False,20
8543,432,8579,3,1,1,RISCO_ALTO,True,80
8544,357,8554,20,1,0,RISCO_ALTO,True,70
8545,191,7290,16,1,1,RISCO_ALTO,True,80
8546,440,496,6,0,1,NORMAL,False,10
8547,236,6262,3,1,1,RISCO_ALTO,True,80
8548,180,2678,17,1,1,NORMAL,False,30
8549,195,8195,0,0,0,NORMAL,True,50
8550,253,5563,12,1,1,RISCO_ALTO,True,80
8551,217,8702,11,1,1,RISCO_ALTO,True,80
8552,375,167,18,1,0,NORMAL,False,20
8553,337,9470,19,0,0,NORMAL,True,50
8554,129,1779,20,0,0,NORMAL,False,0
8555,218,8191,8,1,0,RISCO_ALTO,True,70
8556,234,743,12,0,0,NORMAL,False,0
8557,159,9367,15,0,0,NORMAL,True,50
8558,141,4938,4,0,0,NORMAL,True,30
8559,194,1548,1,0,1,NORMAL,False,10
8560,353,2616,4,1,0,NORMAL,False,20
8561,483,2403,10,0,0,NORMAL,False,0
8562,163,6005,15,1,1,RISCO_ALTO,True,80
8563,177,1246,21,1,0,NORMAL,False,20
8564,219,3961,23,1,0,RISCO_MEDIO,True,70
8565,233,4160,12,1,1,NORMAL,True,60
8566,185,1490,2,0,1,NORMAL,False,10
8567,334,2492,16,1,0,NORMAL,False,20
8568,265,2378,7,1,0,NORMAL,False,20
8569,419,6468,15,1,1,RISCO_ALTO,True,80
8570,434,2709,1,0,1,NORMAL,False,10
8571,329,6289,16,0,0,NORMAL,True,50
8572,409,9841,3,0,0,NORMAL,True,50
8573,428,9740,12,1,1,RISCO_ALTO,True,80
8574,309,214,8,1,0,NORMAL,False,20
8575,126,1469,14,1,1,NORMAL,False,30
8576,418,4014,0,1,1,NORMAL,True,60
8577,428,7828,2,1,0,RISCO_ALTO,True,70
8578,473,1771,20,1,1,NORMAL,False,30
8579,231,2097,10,1,1,NORMAL,False,30
8580,308,4603,4,1,1,NORMAL,True,60
8581,192,2572,17,0,1,NORMAL,False,10
8582,218,1789,18,1,1,NORMAL,False,30
8583,187,3675,4,0,0,NORMAL,True,30
8584,407,983,2,1,1,NORMAL,False,30
8585,441,8698,8,1,1,RISCO_ALTO,True,80
8586,155,2299,3,1,1,NORMAL,False,30
8587,244,4060,11,1,0,NORMAL,True,50
8588,114,8613,18,0,0,NORMAL,True,50
8589,278,5655,13,0,0,NORMAL,True,50
8590,202,5946,16,1,1,RISCO_ALTO,True,80
8591,452,2953,0,0,1,NORMAL,False,10
8592,322,9692,17,0,0,NORMAL,True,50
8593,472,8790,1,0,1,NORMAL,True,60
8594,273,6308,4,0,0,NORMAL,True,50
8595,477,8241,21,0,1,NORMAL,True,60
8596,299,7419,8,1,0,RISCO_ALTO,True,70
8597,362,453,15,1,1,NORMAL,False,30
8598,146,9942,11,0,0,NORMAL,True,50
8599,446,1187,2,1,0,NORMAL,False,20
8600,418,2459,6,1,1,NORMAL,False,30
8601,321,5523,4,1,0,RISCO_ALTO,True,70
8602,132,3049,3,0,1,NORMAL,True,40
8603,252,7408,7,0,1,NORMAL,True,60
8604,110,4600,0,0,1,NORMAL,True,40
8605,348,3719,3,1,1,NORMAL,True,60
8606,496,7525,4,1,1,RISCO_ALTO,True,80
8607,326,3976,9,1,0,NORMAL,True,50
8608,274,3550,16,0,1,NORMAL,True,40
8609,191,7470,7,1,0,RISCO_ALTO,True,70
8610,179,1106,10,0,0,NORMAL,False,0
8611,191,2019,2,0,1,NORMAL,False,10
8612,445,9727,10,1,1,RISCO_ALTO,True,80
8613,366,226,3,0,0,NORMAL,False,0
8614,440,7141,7,0,0,NORMAL,True,50
8615,435,439,18,0,1,NORMAL,False,10
8616,390,1657,5,1,0,NORMAL,False,20
8617,227,299,23,0,0,NORMAL,False,20
8618,473,22,5,1,0,NORMAL,False,20
8619,428,2566,20,1,0,NORMAL,False,20
8620,363,5747,23,0,0,RISCO_MEDIO,True,70
8621,369,5288,22,1,0,RISCO_ALTO,True,90
8622,357,2890,18,0,1,NORMAL,False,10
8623,238,6325,11,0,1,NORMAL,True,60
8624,500,1679,10,0,0,NORMAL,False,0
8625,430,9712,12,1,1,RISCO_ALTO,True,80
8626,186,6846,4,0,0,NORMAL,True,50
8627,490,8860,3,0,0,NORMAL,True,50
8628,191,2985,18,1,1,NORMAL,False,30
8629,344,634,15,0,1,NORMAL,False,10
8630,151,1941,17,0,1,NORMAL,False,10
8631,167,1484,12,1,0,NORMAL,False,20
8632,176,951,22,0,0,NORMAL,False,20
8633,161,9715,17,1,0,RISCO_ALTO,True,70
8634,320,1678,10,1,1,NORMAL,False,30
8635,245,124,2,1,0,NORMAL,False,20
8636,414,3350,6,1,0,NORMAL,True,50
8637,303,4358,7,1,1,NORMAL,True,60
